word,lex,gr.pos,parts,gloss,trans_ru,freq,affix
япсауныгъэ,псау,ADJ,"['й', 'а', 'псау', 'ны', 'гъэ']","['POSS', '3PL.P', 'STEM', 'MOD', 'NMLZ.ABSTR']",целый;живой,1542,"['prefix', 'prefix', 'root', 'suffix', 'suffix']"
нэкӏэу,нэкӏы,ADJ,"['нэкӏ', 'эу']","['STEM', 'ADV']",пустой; вакантный,113,"['root', 'suffix']"
ищыкӏагъэр,кӏэ,ADJ,"['и', 'щы', 'кӏа', 'гъэ', 'р']","['LOC', 'GENLOC', 'STEM', 'PST', 'ABS']",новый,1314,"['prefix', 'prefix', 'root', 'suffix', 'suffix']"
зэхэкӏыхьагъэхэм,кӏыхьэ,ADJ,"['зэ', 'хэ', 'кӏыхьа', 'гъэ', 'хэ', 'м']","['REC.IO', 'LOC', 'STEM', 'PST', 'PL', 'OBL']",длинный; протяжный,5,"['prefix', 'prefix', 'root', 'suffix', 'suffix', 'suffix']"
кӏэкӏэу,кӏэкӏы,ADJ,"['кӏэкӏ', 'эу']","['STEM', 'ADV']",короткий; краткий; короткий; немногословный; непродолжительный,1333,"['root', 'suffix']"
гъэшӏэгъонхэр,шӏагъо,ADJ,"['гъэ', 'шӏэгъо', 'н', 'хэ', 'р']","['CAUS', 'STEM', 'MOD', 'PL', 'ABS']",волшебный; удивительный,1204,"['prefix', 'root', 'suffix', 'suffix', 'suffix']"
шӏоигъуагъ,гъо,ADJ,"['шӏо', 'и', 'гъуа', 'гъ']","['MAL', 'LOC', 'STEM', 'PST']",рыжий,206,"['prefix', 'prefix', 'root', 'suffix']"
апэкӏэкӏыгъэ,кӏэ,ADJ,"['а', 'пэ', 'кӏэ', 'кӏы', 'гъэ']","['3PL.IO', 'LOC', 'STEM', 'EL', 'PST']",новый,13,"['prefix', 'prefix', 'root', 'suffix', 'suffix']"
социалистическэ,социалистическэ,ADJ,['социалистическэ'],['STEM'],социалистический,320,['root']
гъэшӏэгъоны,шӏагъо,ADJ,"['гъэ', 'шӏэгъо', 'ны']","['CAUS', 'STEM', 'MOD']",волшебный; удивительный,346,"['prefix', 'root', 'suffix']"
народнэ,народный,ADJ,['народнэ'],['STEM'],народный,1470,['root']
хьылъэхэу,хьылъэ,ADJ,"['хьылъэ', 'х', 'эу']","['STEM', 'PL', 'ADV']",трудный,26,"['root', 'suffix', 'suffix']"
культурнэ,культурнэ,ADJ,['культурнэ'],['STEM'],культурный,411,['root']
шъэбэгъэ,шъабэ,ADJ,"['шъэбэ', 'гъэ']","['STEM', 'PST']",мягкий; кроткий,15,"['root', 'suffix']"
щагъэнэфагъ,нафэ,ADJ,"['щ', 'а', 'гъэ', 'нэфа', 'гъ']","['GENLOC', '3PL.ERG', 'CAUS', 'STEM', 'PST']",ясный;отчетливый,95,"['prefix', 'prefix', 'prefix', 'root', 'suffix']"
шъуафыкӏэгъожь,гъо,ADJ,"['шъу', 'а', 'фы', 'кӏэ', 'гъо', 'жь']","['2PL.ABS', '3PL.IO', 'BEN', 'LOC', 'STEM', 'RE']",рыжий,5,"['prefix', 'prefix', 'prefix', 'prefix', 'root', 'suffix']"
къабзэх,къабзэ,ADJ,"['къабзэ', 'х']","['STEM', 'PL']",свежий; ясный,77,"['root', 'suffix']"
нахьышӏу,нахьышӏу,ADJ,['нахьышӏу'],['STEM'],лучший,3088,['root']
инароднэ,народнэ,ADJ,"['и', 'народнэ']","['POSS', 'STEM']",народный,1665,"['prefix', 'root']"
гурытым,гурыт,ADJ,"['гурыты', 'м']","['STEM', 'OBL']",средний; умеренный,202,"['root', 'suffix']"
ори,ор,ADJ,"['ор', 'и']","['STEM', 'ADD']",бурный,1596,"['root', 'suffix']"
джа,джа,ADJ,['джа'],['STEM'],тот,1795,['root']
тхьамыкӏагъор,тхьамыкӏ,ADJ,"['тхьамыкӏа', 'гъо', 'р']","['STEM', 'рыжий', 'ABS']",бедный,375,"['root', 'suffix', 'suffix']"
гъэнэфагъэм,нафэ,ADJ,"['гъэ', 'нэфа', 'гъэ', 'м']","['CAUS', 'STEM', 'PST', 'OBL']",ясный;отчетливый,542,"['prefix', 'root', 'suffix', 'suffix']"
зигъэхьазырыгъ,хьазыр,ADJ,"['з', 'и', 'гъэ', 'хьазыры', 'гъ']","['RFL.IO', '3SG.ERG', 'CAUS', 'STEM', 'PST']",готовый,19,"['prefix', 'prefix', 'prefix', 'root', 'suffix']"
тызэрэфэразэр,рэзэ,ADJ,"['ты', 'зэрэ', 'фэ', 'разэ', 'р']","['1PL.ABS', 'REL.SUB', 'BEN', 'STEM', 'ABS']","довольный, согласный",37,"['prefix', 'prefix', 'prefix', 'root', 'suffix']"
ищыкӏэгъагъэп,кӏэ,ADJ,"['и', 'щы', 'кӏэ', 'гъа', 'гъ', 'эп']","['LOC', 'GENLOC', 'STEM', 'PST', 'PST', 'NEG']",новый,93,"['prefix', 'prefix', 'root', 'suffix', 'suffix', 'suffix']"
ныбжьыкӏэу,ныбжьыкӏ,ADJ,"['ныбжьыкӏ', 'эу']","['STEM', 'ADV']",молодой,796,"['root', 'suffix']"
фагъэхьазырыгъэм,хьазыр,ADJ,"['ф', 'а', 'гъэ', 'хьазыры', 'гъэ', 'м']","['BEN', '3PL.ERG', 'CAUS', 'STEM', 'PST', 'OBL']",готовый,4,"['prefix', 'prefix', 'prefix', 'root', 'suffix', 'suffix']"
цӏыкӏум,цӏыкӏу,ADJ,"['цӏыкӏу', 'м']","['STEM', 'OBL']",маленький; низкорослый,1167,"['root', 'suffix']"
зикӏасэр,кӏасэ,ADJ,"['з', 'и', 'кӏасэ', 'р']","['RFL.IO', 'LOC', 'STEM', 'ABS']",любимый;поздний,21,"['prefix', 'prefix', 'root', 'suffix']"
кӏэгъожьыгъэмэ,кӏэ,ADJ,"['кӏэ', 'гъо', 'жьы', 'гъэ', 'мэ']","['STEM', 'рыжий', 'RE', 'PST', 'COND']",новый,7,"['root', 'suffix', 'suffix', 'suffix', 'suffix']"
социальнэ,социальнэ,ADJ,['социальнэ'],['STEM'],социальный,11462,['root']
къырагъэблэгъагъэх,благъэ,ADJ,"['къы', 'р', 'а', 'гъэ', 'блэгъа', 'гъэ', 'х']","['DIR', 'DAT', '3PL.ERG', 'CAUS', 'STEM', 'PST', 'PL']",близкий,413,"['prefix', 'prefix', 'prefix', 'prefix', 'root', 'suffix', 'suffix']"
бэ,бэ,ADJ,['бэ'],['STEM'],много,4900,['root']
къыхэкӏэу,кӏэ,ADJ,"['къы', 'хэ', 'кӏ', 'эу']","['DIR', 'LOC', 'STEM', 'ADV']",новый,2827,"['prefix', 'prefix', 'root', 'suffix']"
зигугъу,егугъоу,ADJ,"['з', 'и', 'гугъу']","['RFL.ABS', 'LOC', 'STEM']",старательный;усердный,3547,"['prefix', 'prefix', 'root']"
хэшыпыкӏыгъэ,хэшыпыкӏыгъэ,ADJ,['хэшыпыкӏыгъэ'],['STEM'],отборный,158,['root']
зышӏоигъо,гъо,ADJ,"['зы', 'шӏо', 'и', 'гъо']","['REL.IO', 'MAL', 'LOC', 'STEM']",рыжий,398,"['prefix', 'prefix', 'prefix', 'root']"
сшӏогъэшӏэгъонэу,шӏагъо,ADJ,"['с', 'шӏо', 'гъэ', 'шӏэгъо', 'н', 'эу']","['1SG.IO', 'MAL', 'CAUS', 'STEM', 'MOD', 'ADV']",волшебный; удивительный,128,"['prefix', 'prefix', 'prefix', 'root', 'suffix', 'suffix']"
ижъыкӏэ,жъы,ADJ,"['и', 'жъы', 'кӏэ']","['POSS', 'STEM', 'новый']",старый,462,"['prefix', 'root', 'suffix']"
кӏэлэцӏыкӏухэр,кӏалэ,ADJ,"['кӏэлэ', 'цӏыкӏу', 'хэ', 'р']","['STEM', 'маленький', 'PL', 'ABS']",молодой,2092,"['root', 'suffix', 'suffix', 'suffix']"
попечительскэ,попечительскэ,ADJ,['попечительскэ'],['STEM'],попечительский,18,['root']
закъор,закъо,ADJ,"['закъо', 'р']","['STEM', 'ABS']",единственный,990,"['root', 'suffix']"
шӏушӏэныр,шӏу,ADJ,"['шӏу', 'шӏэ', 'ны', 'р']","['STEM', 'делать', 'MOD', 'ABS']",добрый,58,"['root', 'suffix', 'suffix', 'suffix']"
ищыкӏагъэм,кӏэ,ADJ,"['и', 'щы', 'кӏа', 'гъэ', 'м']","['LOC', 'GENLOC', 'STEM', 'PST', 'OBL']",новый,249,"['prefix', 'prefix', 'root', 'suffix', 'suffix']"
псынкӏэ,псынкӏэ,ADJ,['псынкӏэ'],['STEM'],быстрый,696,['root']
шъошӏа,шъошӏы,ADJ,"['шъошӏ', 'а']","['STEM', 'Q']",кожевенный,101,"['root', 'suffix']"
гъэнэфагъэ,нафэ,ADJ,"['гъэ', 'нэфа', 'гъэ']","['CAUS', 'STEM', 'PST']",ясный;отчетливый,2516,"['prefix', 'root', 'suffix']"
зищыкӏагъэхэм,кӏэ,ADJ,"['з', 'и', 'щы', 'кӏа', 'гъэ', 'хэ', 'м']","['REL.TMP', 'LOC', 'GENLOC', 'STEM', 'PST', 'PL', 'OBL']",новый,573,"['prefix', 'prefix', 'prefix', 'root', 'suffix', 'suffix', 'suffix']"
зэрафэразэр,рэзэ,ADJ,"['зэр', 'а', 'фэ', 'разэ', 'р']","['REL.SUB', '3PL.IO', 'BEN', 'STEM', 'ABS']","довольный, согласный",579,"['prefix', 'prefix', 'prefix', 'root', 'suffix']"
ӏуш,ӏуш,ADJ,['ӏуш'],['STEM'],умный,409,['root']
имызакъоу,закъо,ADJ,"['и', 'мы', 'закъо', 'у']","['LOC', 'NEG', 'STEM', 'ADV']",единственный,2614,"['prefix', 'prefix', 'root', 'suffix']"
зэфэдэхэп,дахэ,ADJ,"['зэ', 'фэ', 'дэх', 'эп']","['REC.IO', 'BEN', 'STEM', 'NEG']",красивый,110,"['prefix', 'prefix', 'root', 'suffix']"
демократическэ,демократическэ,ADJ,['демократическэ'],['STEM'],демократический,61,['root']
уныбжьыкӏэу,ныбжьыкӏ,ADJ,"['у', 'ныбжьыкӏ', 'эу']","['2SG.ABS', 'STEM', 'ADV']",молодой,12,"['prefix', 'root', 'suffix']"
лъапӏэ,лъапӏэ,ADJ,['лъапӏэ'],['STEM'],дорогой,878,['root']
гуманитар,гуманитар,ADJ,['гуманитар'],['STEM'],гуманитарный,797,['root']
мыхэри,мы,ADJ,"['мы', 'хэ', 'ри']","['STEM', 'PL', 'ADD']",этот,30,"['root', 'suffix', 'suffix']"
иӏэшӏугъэ,ӏэшӏу,ADJ,"['и', 'ӏэшӏу', 'гъэ']","['POSS', 'STEM', 'NMLZ.ABSTR']",сладкий; вкусный,219,"['prefix', 'root', 'suffix']"
урысыбзэкӏэ,урыс,ADJ,"['урысы', 'бзэ', 'кӏэ']","['STEM', 'язык', 'INS']",русский,804,"['root', 'suffix', 'suffix']"
нафэ,нафэ,ADJ,['нафэ'],['STEM'],ясный;отчетливый,1537,['root']
хьылъэ,хьылъэ,ADJ,['хьылъэ'],['STEM'],трудный,612,['root']
зищыкӏагъэм,кӏэ,ADJ,"['з', 'и', 'щы', 'кӏа', 'гъэ', 'м']","['RFL.IO', 'LOC', 'GENLOC', 'STEM', 'PST', 'OBL']",новый,582,"['prefix', 'prefix', 'prefix', 'root', 'suffix', 'suffix']"
кӏэкӏ,кӏэкӏы,ADJ,['кӏэкӏ'],['STEM'],короткий; краткий; короткий; немногословный; непродолжительный,355,['root']
афэмыдэхэр,дахэ,ADJ,"['а', 'фэ', 'мы', 'дэхэ', 'р']","['3PL.IO', 'BEN', 'NEG', 'STEM', 'ABS']",красивый,1,"['prefix', 'prefix', 'prefix', 'root', 'suffix']"
иполитическэ,политическэ,ADJ,"['и', 'политическэ']","['POSS', 'STEM']",политический,131,"['prefix', 'root']"
псэолъэшӏынымкӏэ,псэолъэшӏ,ADJ,"['псэолъэшӏы', 'ны', 'м', 'кӏэ']","['STEM', 'MOD', 'OBL', 'INS']",строительный,455,"['root', 'suffix', 'suffix', 'suffix']"
джарыщтын,джа,ADJ,"['джа', 'ры', 'щты', 'н']","['STEM', 'PRED', 'AUX', 'MOD']",тот,18,"['root', 'suffix', 'suffix', 'suffix']"
гъэшӏэгъонхэри,гъэшӏэгъоны,ADJ,"['гъэшӏэгъон', 'хэ', 'ри']","['STEM', 'PL', 'ADD']",занятный; интересный,52,"['root', 'suffix', 'suffix']"
онтэгъухэр,онтэгъу,ADJ,"['онтэгъу', 'хэ', 'р']","['STEM', 'PL', 'ABS']",тяжёлый,37,"['root', 'suffix', 'suffix']"
зишъхьафитныгъэ,шъхьафит,ADJ,"['з', 'и', 'шъхьафит', 'ны', 'гъэ']","['RFL.IO', 'LOC', 'STEM', 'MOD', 'NMLZ.ABSTR']",произвольный,11,"['prefix', 'prefix', 'root', 'suffix', 'suffix']"
игъо,гъо,ADJ,"['и', 'гъо']","['POSS', 'STEM']",рыжий,1269,"['prefix', 'root']"
горэм,горэ,ADJ,"['горэ', 'м']","['STEM', 'OBL']",некий,3775,"['root', 'suffix']"
зэикӏ,кӏэ,ADJ,"['зэ', 'и', 'кӏ']","['REC.IO', 'LOC', 'STEM']",новый,140,"['prefix', 'prefix', 'root']"
къыфэрэзэ,рэзэ,ADJ,"['къы', 'фэ', 'рэзэ']","['DIR', 'BEN', 'STEM']","довольный, согласный",4,"['prefix', 'prefix', 'root']"
сыдэущтэу,сыдэущтэу,ADJ,['сыдэущтэу'],['STEM'],как,1780,['root']
шӏоигъоныгъэ,гъо,ADJ,"['шӏо', 'и', 'гъо', 'ны', 'гъэ']","['MAL', 'LOC', 'STEM', 'MOD', 'NMLZ.ABSTR']",рыжий,252,"['prefix', 'prefix', 'root', 'suffix', 'suffix']"
следственнэ-оперативнэ,следственнэ-оперативнэ,ADJ,"['следственнэ', 'оперативнэ']",['STEM'],следственно-оперативный,39,['root']
джабгъумкӏэ,джабгъу,ADJ,"['джабгъу', 'м', 'кӏэ']","['STEM', 'OBL', 'INS']",правый,117,"['root', 'suffix', 'suffix']"
тапэкӏи,кӏэ,ADJ,"['т', 'а', 'пэ', 'кӏ', 'и']","['1PL.ABS', '3PL.IO', 'LOC', 'STEM', 'ADD']",новый,2274,"['prefix', 'prefix', 'prefix', 'root', 'suffix']"
кӏалэхэм,кӏалэ,ADJ,"['кӏалэ', 'хэ', 'м']","['STEM', 'PL', 'OBL']",молодой,610,"['root', 'suffix', 'suffix']"
дэгъу,дэгъу,ADJ,['дэгъу'],['STEM'],хороший,4933,['root']
зыфегъэхьазыры,хьазыр,ADJ,"['зы', 'ф', 'е', 'гъэ', 'хьазыры']","['RFL.ABS', 'BEN', 'DAT', 'CAUS', 'STEM']",готовый,118,"['prefix', 'prefix', 'prefix', 'prefix', 'root']"
тхьамыкӏагъохэм,тхьамыкӏ,ADJ,"['тхьамыкӏа', 'гъо', 'хэ', 'м']","['STEM', 'рыжий', 'PL', 'OBL']",бедный,269,"['root', 'suffix', 'suffix', 'suffix']"
гъэнэфагъэу,нафэ,ADJ,"['гъэ', 'нэфа', 'гъ', 'эу']","['CAUS', 'STEM', 'PST', 'ADV']",ясный;отчетливый,459,"['prefix', 'root', 'suffix', 'suffix']"
литературнэ,литературнэ,ADJ,['литературнэ'],['STEM'],литературный,605,['root']
тегъэкӏапӏэ,кӏэ,ADJ,"['те', 'гъэ', 'кӏа', 'пӏэ']","['LOC', 'CAUS', 'STEM', 'NMLZ.LOC']",новый,18,"['prefix', 'prefix', 'root', 'suffix']"
гъэшӏэгъонэу,шӏагъо,ADJ,"['гъэ', 'шӏэгъо', 'н', 'эу']","['CAUS', 'STEM', 'MOD', 'ADV']",волшебный; удивительный,1673,"['prefix', 'root', 'suffix', 'suffix']"
делэкъо,делэ,ADJ,"['делэ', 'къо']","['STEM', 'сын']",глупый,341,"['root', 'suffix']"
зэрэдэгъугъэр,дэгъу,ADJ,"['зэрэ', 'дэгъу', 'гъэ', 'р']","['REL.SUB', 'STEM', 'PST', 'ABS']",хороший,3,"['prefix', 'root', 'suffix', 'suffix']"
лъапӏэу,лъапӏэ,ADJ,"['лъапӏ', 'эу']","['STEM', 'ADV']",дорогой,892,"['root', 'suffix']"
кӏэлэцӏыкӏухэм,кӏалэ,ADJ,"['кӏэлэ', 'цӏыкӏу', 'хэ', 'м']","['STEM', 'маленький', 'PL', 'OBL']",молодой,3583,"['root', 'suffix', 'suffix', 'suffix']"
шъыпкъагъэр,шъыпкъэ,ADJ,"['шъыпкъа', 'гъэ', 'р']","['STEM', 'NMLZ.ABSTR', 'ABS']",реальный; правдивый,205,"['root', 'suffix', 'suffix']"
фэбагъэ,фабэу,ADJ,"['фэба', 'гъэ']","['STEM', 'NMLZ.ABSTR']",теплый,81,"['root', 'suffix']"
гъэшӏэгъонхэм,гъэшӏэгъоны,ADJ,"['гъэшӏэгъон', 'хэ', 'м']","['STEM', 'PL', 'OBL']",занятный; интересный,242,"['root', 'suffix', 'suffix']"
нахьыбэ,нахь,ADV,"['нахьы', 'бэ']","['STEM', 'много']",более,4104,"['root', 'suffix']"
ипащэу,пащэ,ADV,"['и', 'пащ', 'эу']","['POSS', 'STEM', 'ADV']",глава; вождь,10249,"['prefix', 'root', 'suffix']"
арэу,а,ADV,"['а', 'рэу']","['STEM', 'ADV']",тот,2448,"['root', 'suffix']"
къалэхэу,Къалэ,ADV,"['къалэ', 'х', 'эу']","['STEM', 'PL', 'ADV']",Кала,244,"['root', 'suffix', 'suffix']"
къэкӏонэу,Къэкӏон,ADV,"['къэкӏон', 'эу']","['STEM', 'ADV']",Какон,305,"['root', 'suffix']"
макӏэ,макӏэ,ADV,['макӏэ'],['STEM'],мало,3447,['root']
амалэу,амал,ADV,"['амал', 'эу']","['STEM', 'ADV']",возможность,2525,"['root', 'suffix']"
заулэ,заулэ,ADV,['заулэ'],['STEM'],несколько,2004,['root']
нахь,нахь,ADV,['нахь'],['STEM'],более,29840,['root']
етӏани,етӏанэ,ADV,"['етӏан', 'и']","['STEM', 'ADD']",потом,2012,"['root', 'suffix']"
аӏыгъхэу,ӏ,ADV,"['а', 'ӏы', 'гъ', 'х', 'эу']","['3PL.P', 'STEM', 'NMLZ.ABSTR', 'PL', 'ADV']",вон,135,"['prefix', 'root', 'suffix', 'suffix', 'suffix']"
иӏэу,ӏ,ADV,"['и', 'ӏ', 'эу']","['POSS', 'STEM', 'ADV']",сей,2262,"['prefix', 'root', 'suffix']"
советэу,совет,ADV,"['совет', 'эу']","['STEM', 'ADV']",совет,248,"['root', 'suffix']"
докладэу,доклад,ADV,"['доклад', 'эу']","['STEM', 'ADV']",доклад,69,"['root', 'suffix']"
хэтэу,хэт,ADV,"['хэт', 'эу']","['STEM', 'ADV']",кто,1761,"['root', 'suffix']"
анахь,нахь,ADV,"['а', 'нахь']","['3PL.P', 'STEM']",более,13802,"['prefix', 'root']"
дэдэ,дэд,ADV,['дэдэ'],['STEM'],только; очень,937,['root']
шъхьафитэу,шъхьафит,ADV,"['шъхьафит', 'эу']","['STEM', 'ADV']",вольный,297,"['root', 'suffix']"
кӏэу,кӏэ,ADV,"['кӏ', 'эу']","['STEM', 'ADV']",семя,1070,"['root', 'suffix']"
зэрифэшъуашэу,шъуаш,ADV,"['зэр', 'и', 'фэ', 'шъуаш', 'эу']","['REL.SUB', 'LOC', 'BEN', 'STEM', 'ADV']","одежда, наряд",1353,"['prefix', 'prefix', 'prefix', 'root', 'suffix']"
тиартистэу,артист,ADV,"['т', 'и', 'артист', 'эу']","['1PL.P', 'POSS', 'STEM', 'ADV']",артист,2,"['prefix', 'prefix', 'root', 'suffix']"
врачэу,врач,ADV,"['врач', 'эу']","['STEM', 'ADV']",врач,185,"['root', 'suffix']"
нахьыбэрэ,нахь,ADV,"['нахьы', 'бэ', 'рэ']","['STEM', 'много', 'COORD']",более,1482,"['root', 'suffix', 'suffix']"
къуаджэу,къуадж,ADV,"['къуадж', 'эу']","['STEM', 'ADV']",селение,2478,"['root', 'suffix']"
мыӏэрысэу,мыӏэрыс,ADV,"['мыӏэрыс', 'эу']","['STEM', 'ADV']",яблоко,15,"['root', 'suffix']"
хабзэу,хабзэ,ADV,"['хабз', 'эу']","['STEM', 'ADV']",власть; закон; уклад,622,"['root', 'suffix']"
дэдэу,дэд,ADV,"['дэд', 'эу']","['STEM', 'ADV']",только; очень,2141,"['root', 'suffix']"
анахьэу,нахь,ADV,"['а', 'нахь', 'эу']","['3PL.P', 'STEM', 'ADV']",более,6158,"['prefix', 'root', 'suffix']"
иартистхэу,артист,ADV,"['и', 'артист', 'х', 'эу']","['POSS', 'STEM', 'PL', 'ADV']",артист,80,"['prefix', 'root', 'suffix', 'suffix']"
джыри,джы,ADV,"['джы', 'р', 'и']","['STEM', 'ABS', 'ADD']",теперь,10938,"['root', 'suffix', 'suffix']"
тетэу,Тет,ADV,"['тет', 'эу']","['STEM', 'ADV']",Тет,5788,"['root', 'suffix']"
сурэтышӏэу,сурэт,ADV,"['сурэты', 'шӏ', 'эу']","['STEM', 'делать', 'ADV']",картина; портрет; рисунок,447,"['root', 'suffix', 'suffix']"
тыгъуасэ,тыгъуасэ,ADV,['тыгъуасэ'],['STEM'],вчера,3355,['root']
зэгорэм,зэгорэм,ADV,['зэгорэм'],['STEM'],когда-то,1191,['root']
тхылъэу,тхылъ,ADV,"['тхылъ', 'эу']","['STEM', 'ADV']",книга,1289,"['root', 'suffix']"
иӏофышӏэхэу,ӏофышӏэ,ADV,"['и', 'ӏофышӏэ', 'х', 'эу']","['POSS', 'STEM', 'PL', 'ADV']",работник; сотрудник,388,"['prefix', 'root', 'suffix', 'suffix']"
джэгунхэу,джэгу,ADV,"['джэгу', 'н', 'х', 'эу']","['STEM', 'MOD', 'PL', 'ADV']",свадьба;вечеринка,368,"['root', 'suffix', 'suffix', 'suffix']"
илӏыкӏоу,лӏыкӏо,ADV,"['и', 'лӏыкӏо', 'у']","['POSS', 'STEM', 'ADV']","посредник, представитель",446,"['prefix', 'root', 'suffix']"
цӏэу,цӏэ,ADV,"['цӏ', 'эу']","['STEM', 'ADV']",имя,400,"['root', 'suffix']"
дж,джы,ADV,['дж'],['STEM'],теперь,109,['root']
машэу,машэ,ADV,"['маш', 'эу']","['STEM', 'ADV']",яма; впадина; ухаб,10,"['root', 'suffix']"
имазэу,мазэ,ADV,"['и', 'маз', 'эу']","['POSS', 'STEM', 'ADV']",месяц; луна,10,"['prefix', 'root', 'suffix']"
тидиректорэу,директор,ADV,"['т', 'и', 'директор', 'эу']","['1PL.P', 'POSS', 'STEM', 'ADV']",директор,8,"['prefix', 'prefix', 'root', 'suffix']"
сынахьыкӏэми,нахь,ADV,"['сы', 'нахьы', 'кӏэ', 'м', 'и']","['1SG.P', 'STEM', 'новый', 'OBL', 'ADD']",более,1,"['prefix', 'root', 'suffix', 'suffix', 'suffix']"
зымыдэгъэ,мыдэ,ADV,"['зы', 'мыдэ', 'гъэ']","['REL.P', 'STEM', 'NMLZ.ABSTR']",сюда,5,"['prefix', 'root', 'suffix']"
къутырэу,къутыр,ADV,"['къутыр', 'эу']","['STEM', 'ADV']",хутор,745,"['root', 'suffix']"
подполковникэу,подполковник,ADV,"['подполковник', 'эу']","['STEM', 'ADV']",подполковник,61,"['root', 'suffix']"
нахьышӏу,нахь,ADV,"['нахьы', 'шӏу']","['STEM', 'добрый']",более,3088,"['root', 'suffix']"
къалэу,къалэ,ADV,"['къал', 'эу']","['STEM', 'ADV']",город,3940,"['root', 'suffix']"
джыри,джы,ADV,"['джы', 'ри']","['STEM', 'ADD']",теперь,10938,"['root', 'suffix']"
нахьыжъхэм,нахь,ADV,"['нахьы', 'жъ', 'хэ', 'м']","['STEM', 'старый', 'PL', 'OBL']",более,883,"['root', 'suffix', 'suffix', 'suffix']"
макӏэп,макӏэ,ADV,"['макӏ', 'эп']","['STEM', 'NEG']",мало,3473,"['root', 'suffix']"
институтэу,институт,ADV,"['институт', 'эу']","['STEM', 'ADV']",институт,532,"['root', 'suffix']"
икъоу,къо,ADV,"['и', 'къо', 'у']","['POSS', 'STEM', 'ADV']",свинья,2415,"['prefix', 'root', 'suffix']"
чылэу,чылэ,ADV,"['чыл', 'эу']","['STEM', 'ADV']",селение,133,"['root', 'suffix']"
иветеранхэу,ветеран,ADV,"['и', 'ветеран', 'х', 'эу']","['POSS', 'STEM', 'PL', 'ADV']",ветеран,194,"['prefix', 'root', 'suffix', 'suffix']"
щэпсэу,щэ,ADV,"['щэ', 'пс', 'эу']","['STEM', 'вода', 'ADV']",молоко,1059,"['root', 'suffix', 'suffix']"
командэу,командэ,ADV,"['команд', 'эу']","['STEM', 'ADV']",команда,621,"['root', 'suffix']"
цӏыфэу,цӏыфы,ADV,"['цӏыф', 'эу']","['STEM', 'ADV']",человек,1645,"['root', 'suffix']"
зыӏыгъ,ӏ,ADV,"['зы', 'ӏы', 'гъ']","['REL.P', 'STEM', 'NMLZ.ABSTR']",довольно,298,"['prefix', 'root', 'suffix']"
щысэу,щысэ,ADV,"['щыс', 'эу']","['STEM', 'ADV']",образец,314,"['root', 'suffix']"
ӏофтхьабзэу,ӏофтхьабз,ADV,"['ӏофтхьабз', 'эу']","['STEM', 'ADV']",мероприятие,3032,"['root', 'suffix']"
ипрофессорхэу,профессор,ADV,"['и', 'профессор', 'х', 'эу']","['POSS', 'STEM', 'PL', 'ADV']",профессор,5,"['prefix', 'root', 'suffix', 'suffix']"
мыдэ,мыдэ,ADV,['мыдэ'],['STEM'],сюда,335,['root']
тигуапэу,гуапэ,ADV,"['т', 'и', 'гуап', 'эу']","['1PL.P', 'POSS', 'STEM', 'ADV']",удовольствие,501,"['prefix', 'prefix', 'root', 'suffix']"
комплексэу,комплекс,ADV,"['комплекс', 'эу']","['STEM', 'ADV']",комплекс,240,"['root', 'suffix']"
фай-фэмыеми,фай-фэмыеми,ADV,"['фай', 'фэмыеми']",['STEM'],волей-неволей,20,['root']
гущыӏэхэу,гущыӏэ,ADV,"['гущыӏэ', 'х', 'эу']","['STEM', 'PL', 'ADV']",слово; речь,212,"['root', 'suffix', 'suffix']"
тетхэу,Тет,ADV,"['тет', 'х', 'эу']","['STEM', 'PL', 'ADV']",Тет,159,"['root', 'suffix', 'suffix']"
ипредпринимательхэу,предприниматель,ADV,"['и', 'предприниматель', 'х', 'эу']","['POSS', 'STEM', 'PL', 'ADV']",предприниматель,2,"['prefix', 'root', 'suffix', 'suffix']"
гъогоу,Гъогу,ADV,"['гъогу', 'эу']","['STEM', 'ADV']",Гог,1034,"['root', 'suffix']"
дэдэхэм,дэд,ADV,"['дэдэ', 'хэ', 'м']","['STEM', 'PL', 'OBL']",только; очень,146,"['root', 'suffix', 'suffix']"
дэгъоу,дагъо,ADV,"['дэгъу', 'эу']","['STEM', 'ADV']",изъян,9189,"['root', 'suffix']"
ӏазэу,ӏазэ,ADV,"['ӏаз', 'эу']","['STEM', 'ADV']",врачеватель,166,"['root', 'suffix']"
докторэу,доктор,ADV,"['доктор', 'эу']","['STEM', 'ADV']",доктор,934,"['root', 'suffix']"
хьакӏэу,хьакӏэ,ADV,"['хьакӏ', 'эу']","['STEM', 'ADV']",гость; кунак,664,"['root', 'suffix']"
кӏэу,кӏэ,ADV,"['кӏ', 'эу']","['STEM', 'ADV']",хвост,1070,"['root', 'suffix']"
лъэпкъэу,лъэпкъ,ADV,"['лъэпкъ', 'эу']","['STEM', 'ADV']",сорт; род,841,"['root', 'suffix']"
сигуапэу,гуапэ,ADV,"['с', 'и', 'гуап', 'эу']","['1SG.P', 'POSS', 'STEM', 'ADV']",удовольствие,462,"['prefix', 'prefix', 'root', 'suffix']"
движениеу,движение,ADV,"['движение', 'у']","['STEM', 'ADV']",движение,590,"['root', 'suffix']"
